Date,Open,High,Low,Close,Adj Close,Volume
3/31/2023,1595.599976,1612.949951,1592.400024,1609.550049,1591.301147,17355614
4/3/2023,1607.550049,1615.699951,1602.75,1610.550049,1592.289795,20012699
4/5/2023,1618.599976,1656,1616,1653.75,1635,21682696
4/6/2023,1648.550049,1669.199951,1647.099976,1666.349976,1647.457153,22318672
4/10/2023,1663.25,1671,1654,1658.449951,1639.646606,15906643
4/11/2023,1659,1669.400024,1651.099976,1663.300049,1644.441772,21180771
4/12/2023,1668,1688.199951,1667.800049,1684.900024,1665.796875,13477752
4/13/2023,1688.300049,1697.050049,1678.150024,1692.449951,1673.261108,17665043
4/17/2023,1720,1720,1653.300049,1666.650024,1647.753784,16202574
4/18/2023,1670,1677.25,1656.400024,1659.599976,1640.783691,14818613
4/19/2023,1665,1670.300049,1657.150024,1665.699951,1646.814453,12370584
4/20/2023,1671.699951,1677.449951,1666.400024,1671.900024,1652.944214,16461358
4/21/2023,1669,1676.949951,1663.25,1674.599976,1655.613525,10064309
4/24/2023,1687,1691.449951,1674.099976,1688.150024,1669.01001,17837926
4/25/2023,1687.699951,1687.699951,1661.900024,1664.150024,1645.282104,25176534
4/26/2023,1660,1675,1655,1671.800049,1652.845337,13696375
4/27/2023,1670.5,1685.25,1665.849976,1681,1661.94104,23895196
4/28/2023,1684.699951,1691,1670,1687.599976,1668.466187,13958136
5/2/2023,1688.699951,1699,1682,1687.25,1668.120117,16110592
5/3/2023,1684.949951,1696,1679.650024,1693.150024,1673.953247,14703635
5/4/2023,1687.099976,1734.449951,1687.099976,1727.800049,1708.210449,28427319
5/5/2023,1639,1660.949951,1622.099976,1625.650024,1607.218628,31385208
5/8/2023,1635,1650.349976,1630,1644.449951,1625.80542,18622262
5/9/2023,1649.900024,1656,1639.949951,1644.5,1625.854858,21844469
5/10/2023,1644.5,1654.650024,1633.099976,1652.099976,1633.368652,23170275
5/11/2023,1665.150024,1688,1649.25,1653.199951,1634.456177,17867309
5/12/2023,1647,1672.800049,1644.25,1667.800049,1648.890747,11239380
5/15/2023,1672,1680.75,1665.099976,1675.800049,1656.800049,9256130
5/16/2023,1671.800049,1671.800049,1644,1647.300049,1647.300049,16361043
5/17/2023,1650,1650,1625.349976,1638.449951,1638.449951,15233434
5/18/2023,1648,1653.949951,1640,1645,1645,24823471
5/19/2023,1648,1650,1631.550049,1646.900024,1646.900024,15230166
5/22/2023,1645,1652.900024,1632.699951,1641.050049,1641.050049,14167016
5/23/2023,1649,1649.599976,1633.449951,1637.199951,1637.199951,11235037
5/24/2023,1627.550049,1634.75,1613.599976,1615.800049,1615.800049,16794056
5/25/2023,1615.699951,1620.050049,1597.349976,1609.599976,1609.599976,14888465
5/26/2023,1619,1619,1602.25,1615.800049,1615.800049,13317533
5/29/2023,1628.5,1641,1624.849976,1635.5,1635.5,10908146
5/30/2023,1633.599976,1642.650024,1628.550049,1636.75,1636.75,18562964
5/31/2023,1629.900024,1634.949951,1604.650024,1610.849976,1610.849976,21667135
6/1/2023,1619.900024,1619.900024,1600,1604,1604,25183469
6/2/2023,1612.449951,1614.800049,1601,1606.5,1606.5,8929855
6/5/2023,1614.5,1616.5,1602.449951,1604.400024,1604.400024,9348621
6/6/2023,1607.650024,1609.849976,1592.25,1599.400024,1599.400024,16091426
6/7/2023,1603.449951,1612.550049,1596,1607.699951,1607.699951,12474513
6/8/2023,1603.25,1626,1603.25,1608.699951,1608.699951,18697761
6/9/2023,1615.900024,1618.5,1607,1610.599976,1610.599976,9106289
6/12/2023,1612.550049,1615.800049,1599.449951,1600.800049,1600.800049,6704146
6/13/2023,1590.099976,1609,1590.099976,1603.5,1603.5,13963054
6/14/2023,1610.449951,1612,1600.199951,1601.75,1601.75,10056984
6/15/2023,1604,1605.949951,1579,1582.050049,1582.050049,17688738
6/16/2023,1587.150024,1609.199951,1584,1602.75,1602.75,7889636
6/19/2023,1611,1614.25,1598.349976,1604.150024,1604.150024,12414573
6/20/2023,1604.150024,1611,1590.650024,1607.5,1607.5,10002813
6/21/2023,1616,1637.25,1611,1635.599976,1635.599976,12154473
6/22/2023,1640,1657.550049,1639.050049,1643.599976,1643.599976,28298070
6/23/2023,1637.550049,1659.900024,1634.050049,1643.5,1643.5,10669609
6/26/2023,1645,1650.75,1628.699951,1635.550049,1635.550049,8065157
6/27/2023,1642.949951,1672.900024,1638.550049,1658.599976,1658.599976,16915932
6/28/2023,1658.599976,1658.599976,1658.599976,1658.599976,1658.599976,0
6/30/2023,1704,1708.800049,1683.25,1701.400024,1701.400024,20349508
7/3/2023,1712.5,1757.5,1710,1719.800049,1719.800049,22052058
7/4/2023,1723.449951,1747,1713.800049,1728.199951,1728.199951,19397594
7/5/2023,1716.25,1720,1668.550049,1673.300049,1673.300049,18582877
7/6/2023,1673,1687.849976,1660.400024,1675,1675,26078272
7/7/2023,1665,1675,1656.300049,1660.400024,1660.400024,9963168
7/10/2023,1661,1676.75,1649.699951,1656.449951,1656.449951,19199221
7/11/2023,1663,1676,1645.5,1648.400024,1648.400024,25335213
7/12/2023,1655.349976,1666.300049,1627.150024,1632.949951,1632.949951,35479179
7/13/2023,1656.699951,1657.449951,1638.050049,1641.099976,1641.099976,20956773
7/14/2023,1653.599976,1653.599976,1635,1644.5,1644.5,12363607
7/17/2023,1650,1682,1633,1678.900024,1678.900024,24626464
7/18/2023,1698,1704,1670,1677.5,1677.5,40538409
7/19/2023,1681.099976,1688.75,1675,1685.099976,1685.099976,16467567
7/20/2023,1681.150024,1692,1680,1688.75,1688.75,28105474
7/21/2023,1680,1689.800049,1673.25,1675.75,1675.75,21077124
7/24/2023,1678.5,1684.650024,1670.099976,1678.400024,1678.400024,16089722
7/25/2023,1684.650024,1699,1678.400024,1696.599976,1696.599976,27996298
7/26/2023,1699.599976,1699.599976,1688,1690.699951,1690.699951,12397179
7/27/2023,1699.900024,1703,1667.449951,1673.150024,1673.150024,29870651
7/28/2023,1661.5,1668.900024,1641.099976,1643.5,1643.5,20507842
7/31/2023,1650.050049,1656.800049,1638.699951,1651.199951,1651.199951,17282503
8/1/2023,1654.449951,1667.449951,1650,1662.25,1662.25,17697094
8/2/2023,1642,1651.5,1633.150024,1640.5,1640.5,14058161
8/3/2023,1640,1651.349976,1623,1628.650024,1628.650024,28836973
8/4/2023,1635.150024,1656.5,1629.25,1652.199951,1652.199951,18694152
8/7/2023,1663.099976,1663.099976,1647.550049,1651.25,1651.25,14150459
8/8/2023,1651.699951,1655.599976,1642.050049,1649.900024,1649.900024,21886914
8/9/2023,1653,1654.5,1631.099976,1650.5,1650.5,16680618
8/10/2023,1647.050049,1654.25,1631,1635.849976,1635.849976,25390559
8/11/2023,1638.400024,1638.400024,1616.199951,1618.800049,1618.800049,14112911
8/14/2023,1611,1615,1600.25,1610.900024,1610.900024,15652205
8/16/2023,1583.099976,1609.650024,1581.300049,1606.199951,1606.199951,17068771
8/17/2023,1597.599976,1609.900024,1594,1597.300049,1597.300049,26442020
8/18/2023,1587.550049,1596.300049,1585.5,1590.75,1590.75,12816683
8/21/2023,1600.5,1600.5,1587,1589.5,1589.5,10918635
8/22/2023,1596.349976,1598,1580,1582.699951,1582.699951,16136785
8/23/2023,1580,1590.550049,1573.25,1586.599976,1586.599976,18249294
8/24/2023,1593.300049,1596.199951,1576.150024,1579.300049,1579.300049,21572896
8/25/2023,1574.550049,1577.5,1558.400024,1561.5,1561.5,15034878
8/28/2023,1561.5,1582.650024,1561.5,1577.75,1577.75,14433619
8/29/2023,1589.699951,1592.650024,1581.449951,1590.300049,1590.300049,17769466
8/30/2023,1603.949951,1603.949951,1573.699951,1578.699951,1578.699951,14042102
8/31/2023,1579,1583.150024,1563.099976,1571.449951,1571.449951,50037886
9/1/2023,1571,1579,1559.349976,1574.699951,1574.699951,21613388
9/4/2023,1590,1591.449951,1574.900024,1584.550049,1584.550049,12536819
9/5/2023,1588.400024,1588.400024,1570.599976,1574.900024,1574.900024,19356041
9/6/2023,1576.800049,1600,1574.900024,1595.5,1595.5,28160455
9/7/2023,1595.5,1614,1587.150024,1610.849976,1610.849976,17104171
9/8/2023,1608.300049,1632.900024,1607.599976,1623.400024,1623.400024,17251105
9/11/2023,1628.900024,1636.5,1624,1631.800049,1631.800049,15786511
9/12/2023,1640,1642.900024,1625.050049,1636.900024,1636.900024,19516670
9/13/2023,1631.300049,1651.599976,1628.599976,1643.900024,1643.900024,23210047
9/14/2023,1644.25,1650,1635.099976,1642.900024,1642.900024,11769424
9/15/2023,1650,1670,1650,1661.75,1661.75,86705601
9/18/2023,1653.75,1655,1626.099976,1629.050049,1629.050049,18528144
9/20/2023,1599,1599,1560.400024,1563.699951,1563.699951,57737324
9/21/2023,1553,1568.949951,1537.050049,1553.349976,1553.349976,36420721
9/22/2023,1559,1564.400024,1523.75,1529.650024,1529.650024,30852125
9/25/2023,1525,1540.699951,1525,1531,1531,20104377
